role_idx,target_role,education_level_val,branch_match_val,cgpa_norm,experience_years,experience_ratio,core_skill_coverage,secondary_skill_coverage,bonus_skill_count,certification_count,eligibility_score,tier_idx,tier_label
5.0,software-developer,0.85,1.0,8.47,4.0,2.0,0.605,0.35,3.0,1.0,78.0,2,Eligible
4.0,web-developer,1.0,1.0,9.52,3.0,3.0,0.773,0.549,4.0,1.0,91.6,3,Highly Eligible
1.0,data-analyst,0.92,0.75,8.17,3.0,3.0,0.6,0.755,3.0,1.0,74.0,2,Eligible
5.0,software-developer,0.45,0.75,6.43,0.0,0.0,0.262,0.117,0.0,0.0,35.1,0,Foundational / Action Required
1.0,data-analyst,0.92,1.0,8.57,4.0,3.0,0.898,0.748,4.0,3.0,98.4,3,Highly Eligible
2.0,machine-learning-engineer,0.92,0.75,7.11,2.0,1.0,0.476,0.15,1.0,1.0,73.3,2,Eligible
4.0,web-developer,0.92,1.0,8.02,0.0,0.0,0.422,0.498,2.0,0.0,60.8,1,Partially Eligible
0.0,python-developer,0.92,1.0,6.95,0.0,0.0,0.525,0.354,2.0,1.0,69.1,2,Eligible
4.0,web-developer,0.85,0.75,9.36,4.0,3.0,0.909,0.606,2.0,4.0,98.6,3,Highly Eligible
3.0,data-scientist,0.85,1.0,7.01,0.5,0.25,0.584,0.386,2.0,0.0,70.7,2,Eligible
0.0,python-developer,0.65,0.35,6.69,0.0,0.0,0.45,0.095,0.0,0.0,50.7,0,Foundational / Action Required
1.0,data-analyst,0.92,0.75,8.1,2.0,2.0,0.868,0.868,4.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.3,3.0,1.5,0.944,0.564,3.0,3.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,1.0,6.66,0.0,0.0,0.405,0.6,3.0,1.0,63.2,1,Partially Eligible
0.0,python-developer,0.85,1.0,9.06,3.0,1.5,0.911,0.5,4.0,1.0,92.3,3,Highly Eligible
5.0,software-developer,0.85,1.0,7.41,5.0,2.5,0.818,0.633,4.0,3.0,93.1,3,Highly Eligible
1.0,data-analyst,0.85,1.0,7.67,0.0,0.0,0.627,0.287,2.0,1.0,67.6,1,Partially Eligible
3.0,data-scientist,0.85,1.0,7.61,1.0,0.5,0.699,0.302,1.0,0.0,73.2,2,Eligible
5.0,software-developer,0.85,1.0,8.71,5.0,2.5,0.769,0.648,2.0,4.0,91.9,3,Highly Eligible
2.0,machine-learning-engineer,0.65,0.65,8.07,2.0,1.0,0.577,0.339,1.0,3.0,75.8,2,Eligible
4.0,web-developer,0.85,0.35,6.21,0.0,0.0,0.153,0.234,0.0,1.0,46.0,0,Foundational / Action Required
5.0,software-developer,0.85,1.0,7.88,1.5,0.75,0.591,0.497,1.0,0.0,74.8,2,Eligible
2.0,machine-learning-engineer,0.85,0.75,7.3,0.0,0.0,0.35,0.414,2.0,1.0,61.5,1,Partially Eligible
3.0,data-scientist,0.85,1.0,9.43,2.0,1.0,0.684,0.702,3.0,4.0,90.1,3,Highly Eligible
3.0,data-scientist,0.92,1.0,8.07,0.0,0.0,0.472,0.48,1.0,0.0,60.4,1,Partially Eligible
3.0,data-scientist,0.92,1.0,9.81,5.0,2.5,1.0,0.83,4.0,4.0,99.0,3,Highly Eligible
1.0,data-analyst,0.65,1.0,7.42,0.0,0.0,0.255,0.023,0.0,0.0,43.9,0,Foundational / Action Required
3.0,data-scientist,0.85,1.0,7.12,0.0,0.0,0.489,0.282,1.0,0.0,55.4,1,Partially Eligible
4.0,web-developer,0.92,1.0,7.08,1.0,1.0,0.785,0.371,1.0,1.0,79.5,2,Eligible
1.0,data-analyst,0.85,0.75,8.06,1.0,1.0,0.608,0.335,1.0,1.0,73.1,2,Eligible
3.0,data-scientist,0.45,0.35,7.91,0.0,0.0,0.267,0.0,1.0,0.0,42.5,0,Foundational / Action Required
1.0,data-analyst,0.92,1.0,6.96,1.0,1.0,0.4,0.46,4.0,1.0,69.9,2,Eligible
4.0,web-developer,0.92,1.0,7.55,2.0,2.0,0.714,0.624,5.0,1.0,87.4,3,Highly Eligible
4.0,web-developer,0.85,1.0,7.36,1.0,1.0,0.502,0.179,2.0,1.0,70.7,2,Eligible
5.0,software-developer,0.85,0.75,7.24,2.0,1.0,0.681,0.315,2.0,1.0,80.3,2,Eligible
1.0,data-analyst,0.45,0.35,6.51,0.5,0.5,0.036,0.058,0.0,0.0,37.5,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,6.0,1.0,0.5,0.617,0.401,2.0,2.0,74.7,2,Eligible
2.0,machine-learning-engineer,0.92,1.0,7.43,2.0,1.0,0.631,0.228,1.0,3.0,84.4,3,Highly Eligible
3.0,data-scientist,0.65,0.35,7.26,0.0,0.0,0.256,0.132,1.0,1.0,46.9,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,7.59,0.0,0.0,0.599,0.337,3.0,0.0,67.1,1,Partially Eligible
4.0,web-developer,0.92,0.75,8.44,2.0,2.0,0.742,0.222,2.0,1.0,81.5,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,7.73,3.0,1.5,0.718,0.61,2.0,1.0,80.5,2,Eligible
0.0,python-developer,0.85,1.0,8.67,5.0,2.5,0.997,0.575,2.0,3.0,98.7,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,7.87,5.0,2.5,1.0,0.449,3.0,4.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,1.0,8.42,2.0,1.0,0.612,0.487,5.0,3.0,86.2,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,8.13,0.5,0.25,0.35,0.581,2.0,2.0,67.8,1,Partially Eligible
4.0,web-developer,0.92,1.0,8.8,3.0,3.0,0.769,0.8,3.0,2.0,97.1,3,Highly Eligible
4.0,web-developer,0.92,1.0,6.7,1.5,1.5,0.791,0.75,1.0,1.0,82.6,3,Highly Eligible
5.0,software-developer,0.85,1.0,7.61,0.0,0.0,0.408,0.314,2.0,2.0,67.6,1,Partially Eligible
3.0,data-scientist,0.85,1.0,8.77,0.0,0.0,0.374,0.569,1.0,1.0,54.3,1,Partially Eligible
1.0,data-analyst,0.92,0.75,7.88,1.0,1.0,0.736,0.213,2.0,1.0,78.8,2,Eligible
3.0,data-scientist,0.85,1.0,8.19,0.5,0.25,0.51,0.526,1.0,0.0,63.7,1,Partially Eligible
4.0,web-developer,0.85,1.0,8.63,1.0,1.0,0.698,0.49,2.0,1.0,79.5,2,Eligible
3.0,data-scientist,0.85,0.75,7.22,0.0,0.0,0.615,0.179,3.0,0.0,64.5,1,Partially Eligible
2.0,machine-learning-engineer,0.65,0.65,6.11,0.0,0.0,0.0,0.227,1.0,0.0,32.2,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,0.75,8.25,2.0,1.0,0.9,0.734,4.0,3.0,94.7,3,Highly Eligible
4.0,web-developer,0.85,1.0,7.79,2.0,2.0,0.658,0.626,3.0,2.0,85.1,3,Highly Eligible
4.0,web-developer,0.92,1.0,9.25,4.0,3.0,0.952,0.966,6.0,4.0,99.0,3,Highly Eligible
3.0,data-scientist,0.92,1.0,8.85,0.0,0.0,0.592,0.419,3.0,0.0,74.3,2,Eligible
3.0,data-scientist,0.92,0.75,7.66,0.5,0.25,0.384,0.49,2.0,2.0,68.8,2,Eligible
2.0,machine-learning-engineer,0.85,0.75,6.97,0.0,0.0,0.635,0.281,1.0,1.0,66.8,1,Partially Eligible
1.0,data-analyst,0.92,1.0,8.09,1.0,1.0,0.523,0.6,1.0,1.0,74.0,2,Eligible
5.0,software-developer,0.85,1.0,9.36,3.0,1.5,0.746,0.865,3.0,3.0,90.3,3,Highly Eligible
1.0,data-analyst,0.45,0.35,6.57,0.0,0.0,0.29,0.195,0.0,1.0,38.0,0,Foundational / Action Required
4.0,web-developer,0.92,0.75,7.33,5.0,3.0,1.0,0.519,3.0,2.0,94.8,3,Highly Eligible
3.0,data-scientist,0.85,0.65,6.65,0.0,0.0,0.225,0.017,2.0,0.0,47.9,0,Foundational / Action Required
1.0,data-analyst,0.85,1.0,7.52,0.5,0.5,0.35,0.273,2.0,2.0,67.6,1,Partially Eligible
3.0,data-scientist,0.85,0.35,7.15,0.0,0.0,0.41,0.152,1.0,0.0,49.3,0,Foundational / Action Required
0.0,python-developer,0.85,0.75,8.12,3.0,1.5,0.823,0.623,4.0,2.0,89.1,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.75,8.43,0.5,0.25,0.541,0.357,2.0,1.0,69.2,2,Eligible
5.0,software-developer,0.85,1.0,7.36,0.0,0.0,0.618,0.446,1.0,0.0,64.3,1,Partially Eligible
3.0,data-scientist,0.92,1.0,8.78,6.0,3.0,0.802,0.786,4.0,3.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,1.0,7.64,0.0,0.0,0.469,0.292,1.0,0.0,60.1,1,Partially Eligible
3.0,data-scientist,0.85,0.75,8.38,1.5,0.75,0.622,0.394,3.0,0.0,69.4,2,Eligible
3.0,data-scientist,0.85,0.75,6.67,0.5,0.25,0.526,0.199,2.0,1.0,70.5,2,Eligible
5.0,software-developer,0.85,1.0,6.38,0.0,0.0,0.185,0.225,1.0,0.0,49.9,0,Foundational / Action Required
5.0,software-developer,0.85,1.0,6.5,0.0,0.0,0.787,0.6,2.0,1.0,78.9,2,Eligible
1.0,data-analyst,0.85,1.0,6.34,1.0,1.0,0.554,0.75,4.0,1.0,79.3,2,Eligible
3.0,data-scientist,0.85,0.75,7.48,0.0,0.0,0.671,0.305,3.0,1.0,76.8,2,Eligible
0.0,python-developer,0.92,1.0,7.82,1.0,0.5,0.475,0.1,3.0,1.0,73.3,2,Eligible
1.0,data-analyst,0.92,1.0,8.03,0.5,0.5,0.733,0.393,3.0,0.0,75.9,2,Eligible
4.0,web-developer,0.85,0.75,7.92,4.0,3.0,0.861,0.504,2.0,4.0,91.1,3,Highly Eligible
4.0,web-developer,0.92,1.0,7.71,3.0,3.0,0.792,0.591,2.0,3.0,96.1,3,Highly Eligible
2.0,machine-learning-engineer,0.45,0.35,7.65,0.0,0.0,0.234,0.093,1.0,0.0,37.4,0,Foundational / Action Required
0.0,python-developer,0.92,1.0,7.62,0.0,0.0,0.461,0.387,2.0,1.0,65.4,1,Partially Eligible
3.0,data-scientist,0.85,0.75,6.2,0.0,0.0,0.175,0.029,0.0,1.0,45.7,0,Foundational / Action Required
0.0,python-developer,0.85,0.75,7.44,1.0,0.5,0.542,0.276,2.0,1.0,66.4,1,Partially Eligible
4.0,web-developer,0.85,1.0,8.29,2.0,2.0,0.761,0.519,3.0,3.0,92.1,3,Highly Eligible
3.0,data-scientist,0.65,0.75,7.05,0.5,0.25,0.273,0.086,0.0,0.0,46.2,0,Foundational / Action Required
0.0,python-developer,0.92,0.65,6.53,1.0,0.5,0.467,0.531,1.0,2.0,64.3,1,Partially Eligible
5.0,software-developer,0.85,0.75,8.65,2.0,1.0,0.697,0.551,3.0,2.0,83.6,3,Highly Eligible
1.0,data-analyst,0.85,0.65,6.23,0.0,0.0,0.232,0.007,0.0,0.0,41.9,0,Foundational / Action Required
3.0,data-scientist,0.65,0.35,5.29,0.0,0.0,0.266,0.3,0.0,0.0,40.6,0,Foundational / Action Required
5.0,software-developer,0.92,1.0,6.99,0.0,0.0,0.633,0.1,1.0,1.0,68.9,2,Eligible
1.0,data-analyst,0.92,1.0,9.2,6.0,3.0,0.929,1.0,3.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.28,0.0,0.0,0.439,0.175,1.0,1.0,62.7,1,Partially Eligible
3.0,data-scientist,0.92,1.0,9.34,3.0,1.5,0.888,0.808,4.0,3.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,8.64,0.5,0.25,0.732,0.453,2.0,1.0,74.7,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,7.53,0.0,0.0,0.527,0.546,3.0,1.0,65.5,1,Partially Eligible
4.0,web-developer,0.85,0.65,7.83,2.0,2.0,0.574,0.597,3.0,0.0,74.0,2,Eligible
5.0,software-developer,0.92,1.0,9.4,3.0,1.5,1.0,0.89,5.0,4.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,1.0,8.05,1.0,0.5,0.535,0.57,2.0,2.0,74.3,2,Eligible
5.0,software-developer,0.92,1.0,7.54,2.0,1.0,0.775,0.561,3.0,1.0,85.3,3,Highly Eligible
0.0,python-developer,0.45,0.75,5.1,0.5,0.25,0.335,0.0,1.0,0.0,43.8,0,Foundational / Action Required
2.0,machine-learning-engineer,0.92,0.75,7.66,0.0,0.0,0.51,0.381,1.0,1.0,63.3,1,Partially Eligible
5.0,software-developer,0.92,1.0,7.23,1.5,0.75,0.634,0.16,2.0,1.0,80.3,2,Eligible
4.0,web-developer,0.92,1.0,9.38,6.0,3.0,0.994,0.627,4.0,4.0,99.0,3,Highly Eligible
3.0,data-scientist,0.92,0.75,7.3,2.0,1.0,0.919,0.615,4.0,2.0,93.7,3,Highly Eligible
2.0,machine-learning-engineer,0.92,1.0,8.11,0.0,0.0,0.439,0.491,2.0,2.0,67.3,1,Partially Eligible
5.0,software-developer,0.85,1.0,7.45,2.0,1.0,0.85,0.364,2.0,1.0,88.4,3,Highly Eligible
5.0,software-developer,1.0,1.0,8.9,5.0,2.5,0.948,0.699,6.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.92,1.0,8.71,4.0,2.0,0.985,0.85,4.0,3.0,99.0,3,Highly Eligible
4.0,web-developer,0.45,0.35,7.52,0.5,0.5,0.161,0.144,1.0,0.0,35.4,0,Foundational / Action Required
0.0,python-developer,0.85,0.75,7.54,0.0,0.0,0.579,0.261,1.0,2.0,67.5,1,Partially Eligible
4.0,web-developer,0.65,0.35,7.21,0.0,0.0,0.408,0.097,1.0,0.0,53.5,1,Partially Eligible
0.0,python-developer,1.0,1.0,9.01,4.0,2.0,0.962,0.859,6.0,3.0,99.0,3,Highly Eligible
1.0,data-analyst,0.85,1.0,8.0,5.0,3.0,0.673,0.706,3.0,1.0,79.6,2,Eligible
5.0,software-developer,0.85,0.75,7.58,0.0,0.0,0.468,0.222,1.0,1.0,62.8,1,Partially Eligible
5.0,software-developer,0.92,1.0,9.22,5.0,2.5,0.914,0.859,6.0,3.0,99.0,3,Highly Eligible
2.0,machine-learning-engineer,0.92,1.0,7.69,4.0,2.0,0.67,0.732,3.0,3.0,84.6,3,Highly Eligible
1.0,data-analyst,0.85,0.65,6.64,0.0,0.0,0.039,0.0,0.0,1.0,39.7,0,Foundational / Action Required
5.0,software-developer,0.65,0.35,5.44,0.0,0.0,0.362,0.192,0.0,0.0,48.0,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,7.14,0.5,0.25,0.35,0.184,1.0,1.0,56.2,1,Partially Eligible
3.0,data-scientist,0.85,1.0,6.05,1.5,0.75,0.85,0.655,2.0,0.0,83.7,3,Highly Eligible
0.0,python-developer,0.65,0.75,5.55,0.0,0.0,0.161,0.202,0.0,0.0,37.6,0,Foundational / Action Required
5.0,software-developer,0.85,0.35,5.0,0.0,0.0,0.146,0.088,0.0,0.0,40.0,0,Foundational / Action Required
5.0,software-developer,0.65,0.75,7.16,0.0,0.0,0.0,0.059,0.0,1.0,39.0,0,Foundational / Action Required
0.0,python-developer,0.85,1.0,8.34,0.0,0.0,0.544,0.175,1.0,1.0,71.6,2,Eligible
3.0,data-scientist,0.85,0.75,8.57,4.0,2.0,0.729,0.467,4.0,3.0,96.2,3,Highly Eligible
1.0,data-analyst,0.92,1.0,8.96,5.0,3.0,0.785,0.607,2.0,1.0,90.1,3,Highly Eligible
5.0,software-developer,0.45,0.65,7.19,0.0,0.0,0.0,0.228,0.0,0.0,39.7,0,Foundational / Action Required
2.0,machine-learning-engineer,0.45,0.75,6.65,0.5,0.25,0.183,0.108,0.0,0.0,31.9,0,Foundational / Action Required
0.0,python-developer,0.92,1.0,8.09,2.0,1.0,0.827,0.582,5.0,1.0,96.0,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.43,2.0,1.0,0.788,0.63,4.0,2.0,88.9,3,Highly Eligible
2.0,machine-learning-engineer,0.92,0.75,8.12,3.0,1.5,0.874,0.467,3.0,1.0,88.9,3,Highly Eligible
0.0,python-developer,0.85,1.0,8.22,0.5,0.25,0.755,0.562,2.0,1.0,81.4,2,Eligible
2.0,machine-learning-engineer,0.65,1.0,7.03,2.0,1.0,0.718,0.528,1.0,1.0,76.5,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,9.58,2.0,1.0,0.76,0.571,3.0,2.0,88.0,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,8.51,0.0,0.0,0.689,0.358,2.0,2.0,77.3,2,Eligible
3.0,data-scientist,0.85,1.0,7.82,2.0,1.0,0.744,0.532,5.0,2.0,87.3,3,Highly Eligible
1.0,data-analyst,0.92,1.0,8.02,3.0,3.0,0.882,0.77,3.0,3.0,95.6,3,Highly Eligible
1.0,data-analyst,0.65,0.35,5.92,0.0,0.0,0.169,0.191,0.0,0.0,38.5,0,Foundational / Action Required
4.0,web-developer,1.0,1.0,9.19,5.0,3.0,0.975,0.897,5.0,4.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,0.65,7.71,1.0,0.5,0.701,0.448,3.0,2.0,78.7,2,Eligible
4.0,web-developer,0.85,0.75,7.78,1.5,1.5,0.491,0.542,1.0,2.0,71.7,2,Eligible
5.0,software-developer,0.45,0.65,6.12,0.0,0.0,0.204,0.223,0.0,0.0,36.3,0,Foundational / Action Required
1.0,data-analyst,0.92,0.75,9.23,4.0,3.0,0.964,0.701,2.0,4.0,99.0,3,Highly Eligible
1.0,data-analyst,0.85,0.65,8.66,2.0,2.0,0.512,0.41,1.0,3.0,74.9,2,Eligible
1.0,data-analyst,0.85,1.0,8.16,4.0,3.0,0.878,0.9,3.0,2.0,92.1,3,Highly Eligible
0.0,python-developer,0.85,1.0,7.22,0.5,0.25,0.35,0.6,3.0,2.0,64.5,1,Partially Eligible
4.0,web-developer,0.65,1.0,5.36,0.0,0.0,0.029,0.133,1.0,1.0,39.0,0,Foundational / Action Required
3.0,data-scientist,0.85,0.75,8.66,3.0,1.5,0.766,0.696,5.0,1.0,86.6,3,Highly Eligible
4.0,web-developer,0.85,1.0,7.8,2.0,2.0,0.717,0.608,3.0,1.0,83.9,3,Highly Eligible
5.0,software-developer,0.85,1.0,7.55,0.5,0.25,0.388,0.228,1.0,1.0,62.8,1,Partially Eligible
1.0,data-analyst,0.92,1.0,7.55,0.5,0.5,0.35,0.273,2.0,2.0,66.9,1,Partially Eligible
3.0,data-scientist,0.92,1.0,7.84,0.0,0.0,0.499,0.347,2.0,2.0,67.2,1,Partially Eligible
4.0,web-developer,0.92,1.0,7.81,0.0,0.0,0.602,0.184,2.0,2.0,70.6,2,Eligible
1.0,data-analyst,0.85,1.0,7.58,2.0,2.0,0.493,0.461,2.0,2.0,72.9,2,Eligible
1.0,data-analyst,0.85,1.0,7.59,0.0,0.0,0.422,0.405,2.0,1.0,57.1,1,Partially Eligible
3.0,data-scientist,0.85,0.65,8.07,1.0,0.5,0.666,0.393,2.0,1.0,67.3,1,Partially Eligible
5.0,software-developer,0.85,0.35,7.53,0.0,0.0,0.185,0.126,0.0,0.0,44.7,0,Foundational / Action Required
2.0,machine-learning-engineer,0.92,1.0,8.79,4.0,2.0,0.994,0.802,3.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.65,0.75,8.73,1.5,0.75,0.538,0.254,3.0,3.0,74.5,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,8.09,3.0,1.5,0.775,0.733,4.0,3.0,95.1,3,Highly Eligible
5.0,software-developer,0.85,0.75,7.98,2.0,1.0,0.736,0.582,2.0,1.0,79.9,2,Eligible
0.0,python-developer,0.85,1.0,7.56,5.0,2.5,0.626,0.847,3.0,2.0,75.4,2,Eligible
3.0,data-scientist,0.85,1.0,7.09,2.0,1.0,0.686,0.181,2.0,1.0,80.2,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,8.2,2.0,1.0,0.717,0.285,3.0,1.0,86.0,3,Highly Eligible
5.0,software-developer,0.85,0.75,7.0,4.0,2.0,0.886,0.838,4.0,3.0,94.8,3,Highly Eligible
4.0,web-developer,0.92,1.0,7.55,0.0,0.0,0.714,0.368,1.0,1.0,72.0,2,Eligible
1.0,data-analyst,0.85,0.75,7.17,1.0,1.0,0.671,0.503,2.0,2.0,77.4,2,Eligible
0.0,python-developer,0.65,1.0,7.76,1.0,0.5,0.559,0.619,4.0,1.0,68.7,2,Eligible
3.0,data-scientist,0.85,1.0,7.65,3.0,1.5,0.867,0.604,3.0,3.0,93.6,3,Highly Eligible
2.0,machine-learning-engineer,0.92,1.0,10.0,6.0,3.0,1.0,1.0,4.0,2.0,99.0,3,Highly Eligible
4.0,web-developer,0.65,0.35,5.02,0.0,0.0,0.258,0.214,0.0,0.0,36.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.92,1.0,8.46,1.0,0.5,0.8,0.419,1.0,0.0,84.3,3,Highly Eligible
5.0,software-developer,0.92,1.0,8.43,4.0,2.0,0.909,0.506,3.0,2.0,96.5,3,Highly Eligible
3.0,data-scientist,0.85,1.0,7.01,1.5,0.75,0.506,0.15,3.0,1.0,75.2,2,Eligible
5.0,software-developer,0.85,0.65,8.38,1.0,0.5,0.627,0.529,2.0,1.0,72.0,2,Eligible
2.0,machine-learning-engineer,0.92,1.0,8.96,5.0,2.5,1.0,0.861,4.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.92,1.0,6.44,2.0,1.0,0.85,0.448,1.0,3.0,95.7,3,Highly Eligible
2.0,machine-learning-engineer,0.85,1.0,6.74,2.0,1.0,0.697,0.241,2.0,2.0,80.9,2,Eligible
1.0,data-analyst,1.0,1.0,9.05,4.0,3.0,0.86,0.861,6.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.85,0.75,6.54,1.5,0.75,0.85,0.15,1.0,1.0,80.8,2,Eligible
3.0,data-scientist,0.85,0.75,9.37,0.0,0.0,0.562,0.317,2.0,2.0,74.1,2,Eligible
0.0,python-developer,0.85,1.0,9.04,0.0,0.0,0.48,0.177,2.0,0.0,61.7,1,Partially Eligible
1.0,data-analyst,0.85,1.0,6.27,2.0,2.0,0.832,0.565,1.0,1.0,86.3,3,Highly Eligible
3.0,data-scientist,0.85,1.0,8.98,3.0,1.5,0.835,0.499,4.0,3.0,98.0,3,Highly Eligible
4.0,web-developer,0.65,0.65,6.33,0.0,0.0,0.08,0.0,1.0,0.0,32.4,0,Foundational / Action Required
2.0,machine-learning-engineer,0.65,1.0,7.2,1.5,0.75,0.68,0.15,3.0,1.0,72.5,2,Eligible
4.0,web-developer,0.85,1.0,6.23,0.0,0.0,0.434,0.107,0.0,0.0,53.8,1,Partially Eligible
2.0,machine-learning-engineer,0.85,0.75,8.61,0.0,0.0,0.641,0.272,1.0,0.0,65.8,1,Partially Eligible
5.0,software-developer,0.85,1.0,6.86,2.0,1.0,0.561,0.643,2.0,2.0,74.7,2,Eligible
2.0,machine-learning-engineer,1.0,1.0,9.5,4.0,2.0,1.0,0.792,3.0,3.0,99.0,3,Highly Eligible
0.0,python-developer,0.65,0.65,6.06,0.5,0.25,0.175,0.158,0.0,0.0,40.6,0,Foundational / Action Required
5.0,software-developer,0.85,0.65,6.88,2.5,1.25,0.542,0.386,2.0,1.0,69.8,2,Eligible
3.0,data-scientist,0.85,1.0,8.35,2.0,1.0,0.4,0.15,2.0,2.0,75.1,2,Eligible
2.0,machine-learning-engineer,0.85,1.0,8.08,3.0,1.5,0.975,0.9,5.0,2.0,97.3,3,Highly Eligible
0.0,python-developer,0.85,0.75,9.17,0.0,0.0,0.8,0.511,1.0,0.0,75.2,2,Eligible
4.0,web-developer,0.92,1.0,8.86,5.0,3.0,1.0,0.886,5.0,4.0,99.0,3,Highly Eligible
5.0,software-developer,0.85,0.75,8.18,1.0,0.5,0.786,0.424,2.0,1.0,78.2,2,Eligible
5.0,software-developer,0.85,0.75,7.97,3.0,1.5,0.726,0.676,3.0,1.0,88.8,3,Highly Eligible
0.0,python-developer,0.85,0.65,8.0,0.0,0.0,0.213,0.0,1.0,0.0,49.2,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,8.92,3.0,3.0,0.643,0.863,5.0,1.0,81.5,2,Eligible
5.0,software-developer,1.0,1.0,8.77,4.0,2.0,1.0,0.772,4.0,2.0,99.0,3,Highly Eligible
3.0,data-scientist,0.65,0.75,5.63,0.0,0.0,0.23,0.093,1.0,0.0,35.8,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,0.65,6.0,0.0,0.0,0.25,0.064,0.0,0.0,41.2,0,Foundational / Action Required
1.0,data-analyst,0.45,0.35,5.7,0.5,0.5,0.24,0.067,2.0,0.0,42.5,0,Foundational / Action Required
4.0,web-developer,0.65,0.35,7.79,0.0,0.0,0.078,0.009,0.0,0.0,36.5,0,Foundational / Action Required
2.0,machine-learning-engineer,0.85,1.0,7.59,4.0,2.0,0.719,0.35,3.0,2.0,84.2,3,Highly Eligible
1.0,data-analyst,0.85,1.0,7.98,0.0,0.0,0.482,0.388,3.0,2.0,66.7,1,Partially Eligible
5.0,software-developer,0.65,0.65,6.84,0.0,0.0,0.132,0.157,1.0,1.0,40.1,0,Foundational / Action Required
1.0,data-analyst,0.65,0.65,6.51,0.0,0.0,0.135,0.039,1.0,0.0,36.1,0,Foundational / Action Required
4.0,web-developer,0.85,1.0,7.73,4.0,3.0,0.689,0.554,4.0,4.0,95.2,3,Highly Eligible
2.0,machine-learning-engineer,0.92,1.0,8.51,5.0,2.5,0.722,0.9,3.0,3.0,92.2,3,Highly Eligible
5.0,software-developer,0.85,1.0,6.5,0.0,0.0,0.77,0.225,1.0,0.0,70.5,2,Eligible
5.0,software-developer,0.85,0.75,7.83,1.5,0.75,0.531,0.403,2.0,0.0,66.4,1,Partially Eligible
5.0,software-developer,0.65,0.65,8.02,1.5,0.75,0.508,0.469,2.0,1.0,57.7,1,Partially Eligible
5.0,software-developer,0.92,1.0,8.52,4.0,2.0,0.855,0.939,6.0,2.0,96.7,3,Highly Eligible
1.0,data-analyst,0.85,1.0,6.54,1.5,1.5,0.557,0.635,3.0,0.0,71.6,2,Eligible
5.0,software-developer,0.85,0.65,8.0,0.5,0.25,0.405,0.077,0.0,1.0,57.3,1,Partially Eligible
0.0,python-developer,1.0,1.0,9.51,6.0,3.0,0.882,0.854,6.0,3.0,99.0,3,Highly Eligible
5.0,software-developer,0.65,0.35,5.24,0.0,0.0,0.44,0.102,0.0,1.0,51.8,0,Foundational / Action Required
5.0,software-developer,0.45,0.75,7.15,0.0,0.0,0.123,0.102,0.0,0.0,31.5,0,Foundational / Action Required
0.0,python-developer,0.92,1.0,8.0,2.0,1.0,0.521,0.574,2.0,1.0,75.8,2,Eligible
2.0,machine-learning-engineer,0.85,0.75,6.52,1.0,0.5,0.689,0.635,2.0,1.0,71.4,2,Eligible
3.0,data-scientist,0.85,1.0,9.18,0.5,0.25,0.35,0.448,2.0,2.0,66.4,1,Partially Eligible
0.0,python-developer,0.92,1.0,7.24,0.5,0.25,0.73,0.325,2.0,0.0,75.8,2,Eligible
4.0,web-developer,0.92,1.0,8.71,5.0,3.0,0.814,0.821,6.0,4.0,98.4,3,Highly Eligible
2.0,machine-learning-engineer,0.85,0.65,6.78,0.0,0.0,0.16,0.176,0.0,0.0,40.0,0,Foundational / Action Required
5.0,software-developer,0.85,1.0,8.48,4.0,2.0,0.62,0.545,5.0,2.0,86.3,3,Highly Eligible
1.0,data-analyst,0.85,1.0,6.95,2.0,2.0,0.591,0.15,1.0,2.0,75.8,2,Eligible
0.0,python-developer,0.85,1.0,8.65,2.0,1.0,0.643,0.9,5.0,2.0,86.0,3,Highly Eligible
